330	10151,8967,9035,9638,10628,10629,10630,10594,10631,10632,10633,10634,10635,10636,10637,10638,10639,10640,10641
331	10642,10151,10643,10644,10645,10646,10647
332	10648,9874,9810,10649,10650,10151
333	10309,9383,10651,10652,10151,9186,10653,10654,10655,9311
334	10656,10283,10151,10657,10658
335	10151,10659,10660,10661,10662,10663
336	10151,10664,10665,10666,10667
337	10668,10669,10670,10151,10671
338	10529,10444,9707,10672,10673,10674,10251,10416,10675,10676
339	10151,10192,9390,10677,10678,10446,10679
340	10283,10151,10680,10156,10248,10681,10682,10378,10446
341	10683,10553,10555,10684,10304
342	10685,10686,10151,9673,10687
343	10283,10151,10688,10438,10689
344	10690,10691,10692,10693,10477,10151,10694
345	10151,10005,10695,10696,10697
346	10151,10698,10699,10700,10701
347	10702,10703,10151,10704,10209,9019
348	10705,10224,10706,10707,10235,10362
349	10151,10329,10050,10708,10490,10248,10709,10710,10711
350	10151,10379,10500,10712,10713
351	10283,10714,10151,10715,10716,10491,10446
352	10162,10202,10717,10504,10718
353	10719,10720,10721,10722,10723,10724,10725,10726,10727,10728,10729,10730,10731,10732,10733,10151,10734,10735,10736
354	10737,10738,10739,10740,10741,10742,10743,10744,10745,10746,10747,10351,10708,10748,10749
355	9019,10302,10750,10751,10752,10753,10417,10754,10755,10756,10757
356	9019,8917,9480,10758,10759,10760,10761,10762,8828,8825
357	10763,10764,10765,10766,10767,10768,10769,8703,10770
358	10771,10772,10773,8680,10774
359	9829,8673,10775,10776,10777,10778,10779,10780,10781,10782
360	9963,10285,10195,10265,10491,10783
361	10784,9019,10785,10331,10786,10787,10303,10304
362	8945,10370,10190,10788,10789,9368,10790,10229,10318,10678,9019,10791,10438,10214,10792,10793,10794
363	10795,10796,10797,9556,10798,10799,10800,10393,10801,10802,10225,10803,10804,10587
364	10805,10806,10807,10808,10809,10810,9019,10811,10812
365	10813,9019,9665,10814,10815
366	10816,10141,8735,8871,10817,10818
367	9019,9490,10819,10820,10821
368	10822,10823,10824,10825,10826,10827
369	9753,10828,10829,10830,10831
370	10832,10833,9385,10834,10835,8856,10836,10837,10838
371	10839,10840,10841,10842,10843,9019,10844,10845,8677,10846,10847,10848,10849,10850,10851,9368,10852
372	10853,10854,10855,9644,9649,10856,10857,10858,10343
373	10859,10162,10426,10860,10362,10861,10862
374	10863,10864,10865,10866,10867,9019,10868
375	10869,10124,10870,10871,9148,10872,10873,10874,10875,10876,10877,10276,10878,10879,10880,10881,10882,9014,10883,10884,10885,9019,10886,10887,10888,10889,10890
376	9019,10891,10892,10893,10894,10895,9044,10896,10897,10898
377	10899,10900,10901,10902,10302,10903,10904,10905,10906,10907,9019,10908,10909,10910,10911,10912,10076
378	10913,10914,10915,10916,9567,10917,10918,10919,10920,10921,10922,10923,10924
379	9019,10925,9965,10926,10927
380	9209,9204,9394,10928,10929,10930,9019
381	10931,10399,10932,10933,10934
382	10935,10491,9019,10682,10551,10445,10936,10245
383	9019,10937,10938,10939,10940,10941,10942,9755,10943
384	10944,9199,10945,10946,10947,10507,10948,10949,10950,9286,10951,10952,8677,10179,10953,10954
385	10955,10956,10957,10958,10959,9019,10960,10961
386	10962,9019,10963,10964,10933,10965,10966
387	10967,10968,9312,10969,9019,10970,10302,10971,10972
388	10973,10974,10975,10976,10381
389	10977,10978,9019,9069,9307,10979,10980,10981,10982,10983,10984
390	10024,10985,10986,10569,10987,10988,10989
391	10990,9531,9019,9478,10991,10992,8848,10993,10994
392	9134,10995,9019,10996,10997,8727,10998
393	10999,11000,11001,11002,11003
394	9019,10806,11004,11005,11006,11007,11008,11009
395	11010,11011,9019,9911,10160
396	11012,11013,11014,9753,11015,11016,11017
397	8731,11018,9414,11019,9019
398	11020,9463,11021,8797,11022,11023,11024,11025,11026,11027,9019,10302
399	11028,11029,11030,9019,11031
400	9019,9749,11032,11033,11034,11035,11036
401	11037,9019,11038,11039,11040
402	9019,11041,11042,11043,11044,11045,11046,11047,11048,11049
403	9019,10171,11050,11051,11052,10421
404	11053,9536,11054,9019,11055,11056
405	11057,11058,9019,11059,11060,11061
406	11062,11063,9019,10351,9736,11064
407	9019,11065,9035,11066,11067,11068
408	11069,11070,9019,10450,11071
409	10935,9019,11072,11073,11074,11075
410	11076,10635,11077,9769,11078,11079
411	11080,9096,11081,11082,9769
412	11083,11084,11085,11086,11087,9769,11088,11089,11090,10275,11091,11092
413	11093,11094,10379,9811,11095,11096,11097,9769,11098,11099
414	11100,11101,11102,10350,9769,10412,11103,11104,11105,11106,10631,10318
415	10214,11107,10191,10193,10444,11108,11109,10553,10756,11110,10398,10505
416	11111,11112,11113,10206,11114
417	11115,10345,9769,8830,9962,11116
418	10349,11117,11118,10704,10708,11119,10214,11120,11121,11122,10503
419	10417,10245,11123,10391,11124,11125,11126
420	11127,11128,9148,11129,11130,11131
421	11132,11133,11134,11135,11136,11137,11138
422	9400,11139,11140,11141,11142
423	11143,11130,11144,11145,11146
424	11147,11148,9769,9288,11149
425	11150,9769,9836,11151,11152,11153,11154,8899,11155,11156,11157,11058,11158
426	11159,11160,11161,11162,11163,11164,11165,11166,11167,11168,11169,11170,11171,9170,9466,11172,11004,11173,11174,11175,11176,11177,11178,9769,11179
427	9769,10348,11180,11181,10389
428	10331,10439,11182,11183,11184,11185
429	11186,9769,10631,11187,11188
430	9466,11189,11190,11191,11192,11193
431	8959,11194,11195,9769,11196
432	9769,11197,11156,11198,11199
433	11200,11201,9769,11202,9719
434	11203,11204,11190,11205,9168,11206,11207,11208
435	8809,9059,9044,9673,9393,11209,11210,11211,11212,11206,11213,11214,11215,10011,11216,11217,9710,11218,11219,11220,11205
436	11221,11205,11222,11223,11224
437	10634,11225,11205,8917,11226
438	11227,11205,8945,11228,9486,9559,9560,9561,10044,11163,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239
439	11205,11240,9246,11241,11242
440	11205,11243,9008,11244,11245
441	11246,9360,10456,9802,11247
442	10461,8716,11248,11249,11205
443	11250,11251,11252,11253,11254,11255,11256,11257,11258,11259,11260,9741,11261,11262
444	11263,11264,11265,11205,11266
445	11267,11268,11269,11270,11271,11249
446	11272,11273,11274,11275,11205
447	11205,11276,11277,11278,11279
448	11205,9368,10090,11280,11281
449	11205,9441,9195,11282,11283,11284,11285,11286,11287
450	11288,11289,11290,11291,10790,11292,11293,11294,11295,11169,9810,11296,11205
451	11205,11297,11298,11299,11300,11301,11302
452	11205,11303,11304,11305,11306,11307
453	11205,11308,11309,11310,11311
454	11205,11312,9585,11313,11314
455	11205,11315,11316,11317,11318,11319
456	11320,10248,10265,11321,10439
457	11322,11323,11324,10965,10973,10196,9840
458	10702,11325,11320,10195,11326,10704,10209,10214,10230,10672,11327
459	11328,10245,10590,11136,11329,11135,11330,11331,10866,10705,10224,10676,11113,10228,11332,11333
460	11334,11335,11336,11004,11337,9965,11338,11339
461	11340,11341,11342,11343,11344,11345,11346,11347
462	10290,11348,10326,10745,10283,11320,10349,11326,11349
463	10155,10214,10529,10333,11015,10504
464	11350,11351,11352,9168,11353,11118,11354,11355,11356,11357,11358,11359,11320
465	11360,11361,11362,11011,11363,11364,11365,11366,10084,11367,11368,11290,11338
466	8862,11369,9696,10154,9727
467	10164,9963,10300,11370,10909,11371,10669,9020,10414,8819,11320,10497,11372
468	11373,11374,11375,11376,11377,10710,10551
469	11378,11379,9050,11380,8677,11381,8750,11382
470	11383,11384,11320,9403,10829,11385,11386,11387
471	11388,10419,9821,11389,10506,10148,11390
472	9862,11320,9579,11391,10245
473	11392,11393,9911,10223,11394,10803,11395
474	10190,11320,11396,10894,10210
475	10743,10746,11325,10376,11397,11383,11398
476	11108,11399,11400,11401,9167,11402
477	9128,11403,8677,11404,10590,11405,9754,11406,9149,11407,11408,11366,10019,11409,11410,11411,10806,11412,9168,11413
478	10962,11414,11415,11416,11417,10746
479	11418,11419,11420,11421,11422
480	10746,11423,11424,11425,11426,11427,11428,11429,11430,11431,11432,11433,11434,11435,11436,11437,11438
481	11439,10746,11440,11441,11442,11221
482	11443,11444,11445,11446,11447,11448,11449,11450,8815,11451
483	10758,10950,11452,11453,8896,11454,11455
484	10746,11456,11457,9129,11458,11416,11459,11460
485	11461,11462,11463,11464,11465
486	10746,9129,11466,11467,11468
487	11469,11470,11471,10746,10409,11472,11473
488	11474,11475,11215,10746,9441,8736,8899,11476
489	11477,11478,11479,11176,11480,11481
490	10746,11482,10341,10635,11483,11484,11485,11486,11487
491	11488,10746,10690,11489,11490,11491,11492,11493
492	11494,11027,11495,11496,11497,11498,11499,11500,10746
493	11501,9362,9466,11502,10986,11503,11504,11505
494	11506,10214,11501,11507,11508,11247
495	10377,11509,10565,10248,10214,10331,11501,9736,11510,10245
496	10554,11123,11511,10707,11512,10361,11513,11514,11515,10362
497	10370,11516,10708,10214,10389,11501
498	10417,11512,11517,11518,8722,10804,11114
499	11519,11520,11166,11521,11177
500	11522,11523,9623,11524,8996
501	11525,9658,10890,11526,11501,11527,11528
502	11529,11530,11531,9862,11532,11533
503	11534,11535,11536,11537,9599,11538,11539,11540,11541,10866,9759
504	11377,11501,9722,10758,11542,11543
505	11544,11545,11501,9836,11546,11547,11548
506	11501,8957,10797,11549,10651,11285
507	10350,9840,11103,11550,11376,10682,11551,11552,11553
508	10160,11501,11554,10705,11075,11112,11555,11556
509	9655,10680,10193,10285,11557,9527,10155,10708,10214,11558,10331,10798
510	11559,10798,11554,11560,10204,11561,10433
511	9933,10493,9326,11562,11563,11564,8916
512	11565,11091,11566,10367,11567,9057,11568,11325,10377,10489,9027,11569,11010,9542,11570,11571
513	11572,10634,11573,9658,10236,10225,11574,9874,10424
514	11575,9561,9071,11576,8847,11577,11578,11579,8733,11580,11581
515	11582,11583,11584,11585,11586,11144,11587,10084
516	11588,11589,10864,11590,10190,11591,10430,10285,8915,8677,10351,10631,10491,11592,10214,10509,10210
517	10439,9100,10306,10236,11593,11594,11595,11540
518	9639,10331,11596,9826,9825
519	11597,10412,9706,10497,10709
520	9043,10244,11331,10236,11598
521	11393,11599,11600,10236,11601,11602
522	11603,8731,8899,11604,11605
523	8667,11606,9151,11607,11608,10763,11609,10772,11407,11610,11611,11612,11613,11614,11615,11616,11617,11618,11619,11620,11621,11622,11623,11624,8677,11625,9320,11626,10266,11269,11337,11627,11628,11629,11630,9781,9304,11631,11632,9107,9112,8680,11577,9095,10321,10268,11633,11634,11635,11636,11637,11638,11639,11640,11641,9081,11642,11643,11644,11425,11645,11646
524	11647,11648,11649,11650,11651,11652,11354,11653,11654,11655,11656,11657,11658,11659
525	11660,11661,10120,10031,11662,11663,11664,11665,11666,11667,11668,11669,11670,9533,11671,11672,11673
526	9167,11674,9244,11675,10433,10361,11676,11677,11678
527	9765,11679,11680,11577,10776,11681,11682
528	11683,11684,8708,11685,11686,11687,11688,11689,11690,10827,11691
529	11692,11693,11694,11695,9882
530	10864,11696,11697,9087,11698
531	11699,11700,11701,11702,11703,11704,11705,11644
532	11706,11707,11708,11709,11710,11711,11712,11713
533	10493,11564,11714,11715,10412,10189
534	11716,11223,9134,11717,11718,11719
535	11720,11721,10520,11288,11722,11723
536	11724,11725,11726,11727,11728,8986,11729,11730,11731,11732,11733,11174,11734,11735,11736,11737,11738,11739
537	11188,11740,11741,11742,11743,11744,11745,9862,11746,11747,11748
538	10184,11749,11750,11751,9504,11752,11753
539	9368,11127,11754,11755,11756,11757,11733,11758,11759,11760,9964,11761,11271,11762,11763
540	11764,11765,11766,9394,11767
541	9354,11768,9247,10250,11769,11770,8735,11476,11771,11772,11773,11774,11775,10494,8833,11776,11777,11778,9014,10892,11779,9473,9385,11780,11781,11782
