42	53605,3820,9123,660,5364,5659,1332,45983,32809,37392,3857,2905,7602,6673,4404,42713,12617,12163,12618,17103,21046
43	2420,9265,44157,50715,32796,44856,39272,2145,68689,50701,59499,9361,50726,32799,1856,18866,3508,4925,1128,23056,3958,17554
44	53613,74416,8305,68751,12529,1673,2286
45	18806,6347,14430,11476,5876,77609,89980
46	23003,29226,5019,69902,2080,4021,5679,11467
47	5986,12619,12593,71513,4026,39773,6992,106134
48	38041,2569,12620,32480,12909,20183,3334,6350,106135
49	3296,3285,8096,18726,6983,9309,14052,1611,61545,8230
50	17103,5631,206,5898,13213,21062,20902
51	6862,3075,9574,14098,17749,2875,77945,5713,5089
52	21067,51881,23549,9230,24047,5725,5724,53777,24076,10102,24710
53	29022,46161,6941,3325,9435,9459,17754,4049,2837,5723,13376
54	6955,10007,1895,2532,22511,14214,10091,4982,17825
55	53763,820,61594,12947,22238,5037,616,14961,11113,22312
56	12440,19184,32202,20444,6215,6199,86844,7033,17815,57192
57	3413,14222,11702,33361,48975,84925,32849,1130
58	22949,9301,38651,38650,11367,33168,36958,1109,36784,7676,4260
59	76031,60204,12621,30077,60189,70954,4532,4758
60	8741,10501,12500,24092,12622,21956,10901,48724,10230,12519,62184,25570,10069,12623,44506,51683,14433
61	143,37726,12624,33270,11560,86848,38285
62	11972,102639,6823,36975,37613,29504,7015
63	16077,106136,48823,9767,2531,1022
64	48851,4083,1023,14507,706,11619,23399,1024,13298,1025
65	25194,11002,11763,18087,8950,20990
66	25498,5907,25173,35145,21758,2166,7516
67	106137,3052,2702,10957,752,1693,745,16252,23,13630
68	16076,24,13599,370,3131,5267,4033,2798,16245,23009
69	802,5300,220,21128,3913,1565,106138,1190,1970,19606,18851,49958
70	1728,10629,4348,15520,20343,27715,14143,23894,206,10156,90991,42488,24586,3384,410,2104,16504,13741,19762,2163,1347,5158
71	9285,8369,9894,10365,10366,36740,7104,49403,22288,79948,1026,3960,1027,24358,96155,78176,37997,4415,1505,11242,1357,2240,3351,11437,21321,2680,1743,3066,482,2003,6984,9534,2282,9089,2647,1596,2736,1129,18641,69476,2181,5570,9002,892
72	19942,893,3760,3388,4866,7330,5756,55865,62003,101030,7174,62620,36935,5364,56920,2574,46651,15530,15849,18815,93322,227,19948,2251,4652,62965
73	21961,21982,21983,43109,11554,8346,294,11067,1126,62245,2521,738,22420,33360,4950,22052,22058,22070,327,3500,886,94583,61471,29166,62184,74309,2975,13408,13350,13353,22856,78861,46468,5742,22089
74	1134,765,85,820,5772,4485,714,19233,3049,3744,4957,7356,1247,1539,4543,5286,3864,1528,16418,21912
75	22093,1138,14332,5062,7173,5746,30,4202,4243,10787,36895,54,1179,1008
76	4723,22071,57459,60204,48769,62764,32154,19929,24225,32149,8149,5067,36958,6469,46615,14258,24028,5385,39832
77	17990,21989,1818,5776,18062,22044,19717,1547,24004
78	29202,62117,1675,4538,3453,6700,44288,10764,3199,4555,84152,48708,63067,57708,2877,4613,458
79	8004,21957,29564,5996,23142,2799,23143,24125,23145,23144,1460,6661
80	11653,49166,62792,63229,9340,22111,4898,22014,23485,2721,58431,24027,48719
81	6672,10765,84941,49565,63196,22091,24119,5188,5298
82	48800,22825,11131,1424,63425,56662,63485,1435,554,46525,2735,22762,22838,58803,25049,5190,48772
83	31077,22826,48748,44289,1443,2797,1461,6526,48688,1420,1441,22784,26384,37021,48746,48755
84	29211,37054,24722,28967,58165,1500,8391,3013,28989,44607,20464,29022,26917,22009,44608,454,4608,63529,1293,1900,1903,32,55,10456,3975,6014,48760
85	5877,12625,63537,22926,1538,1408,14616
86	8051,164,1694,3042,28062,72672,8830,63708,45757,63541,29679,29682,32580,1178,5796,1002,53859,30966,21529
87	29256,38383,4032,565,1790,46203,1593,25844,63600,5189,35157,6531,1684,84205,21254,29025
88	373,7100,5367,22897,22913,3560,1136,63764,1741,83918,1332,2004,1171,3219,1422,63754,63848,49900,13344,1185,13867,48862,11944,63822,1853,7408
89	5619,1385,6493,6652,4505,94,3556,4023,3961,31682,11462,1657,2428,5006,60540,36205,63873,4024,5929,63870
90	43080,199,3833,579,1658,79977,1668,23415,83827,5038,1985,12626,21932,54170,1125,1277,8148,54206,5142,22924,3991,24121,10288,7431,39802,63917,63860,1123,9772,12380,13285
91	48689,2185,1137,8671,5771,3005,32373,3527,63956
92	93326,43348,25288,3732,90027,8394,6509,5314,5683,64000,70109,5126,26385,63991
93	56173,3737,11465,1966,64020,5799,1386,6512,22923,3745,25472,9431,2210
94	1858,4663,81171,13360,3862,33359,1721,2697,5106,5244,5245,1717,4886,29252,3444,3845,740,73383,64130
95	3717,1405,1338,38706,54952,822,11728,14815,1744,64041,2250
96	18155,18510,7804,64230,3863,52159,1760,12613,6044,3090,25503,4459,16551
97	32933,6863,8890,5390,1995,5611,2427,7757,89354,5741,1086,31737
98	45690,59837,1499,5143,21126,41444,4798
99	61357,13420,48869,727,18157,1139,32391,2856,1802,31742,1135,1191,11567,1880,7409
100	24309,52847,1104,38791,4695,1874,54166,43124
101	39783,25490,5972,38230,53832,2985,241,48880,11282,15064,408,561,24267,33345,21255,38690,64397,55277,64423
102	1127,2780,1958,9581,13730,882,18628,13899,22170,19557,22247,55777,34959,16930,13222,15792,16380,20207,17992,24703,20349,34098,19548,20238,21310,22278,35629,58493,73348,2914,80780,21351,60401
103	13265,19662,26722,26761,93996,60186,24789,1740,1455,559,41688,1851,31477,16048,20916,56953,105226,30874,29251,76210,90991,19758,19750,19762,19763,19759,19726,21045,22541,20230,16383,30345,21917,16362,19802,20113,20303,74695,36094,71897,20111,20344,20362,31099,40786,33885
104	894,306,3090,20233,31405,55773,106139,19185,20536,22391,18572,21052,56448
105	23407,21097,13349,18637,44350,81740,288,2935,206,28408,1667,775,20237,44352
106	91159,41004,19303,2429,7552,3346,2207
107	20076,15954,20357,39133,17880,13172,206,103,1172,1176,1380,2896
108	60144,27024,39906,459,752,832,5855,7485,226,126,1142,26624,4924,8340,55274,144,2852,6743,2095,25994,241,250,27951,31883,4866,1194
109	6520,1129,1388,8146,15517,39944,14240,55275,5070,4685,17878,22230,10862,59382
110	15935,3052,1177,1677,13969,87851,17373,2722,4507,20276,16010,44735,25973
111	3882,1101,1231,18515,1102,90093,1310,4141,14191,43644,15800,1244
112	5071,897,20231,5774,19976,85175,4485
113	18644,36202,2841,29,30,15861,31664,1179,1634,5023
114	5731,47151,17312,6746,87335,5763
115	1285,19662,2975,41733,28343,3911,1249,24259
116	1363,12459,3833,14113,27234,5191,35075,4025,4736,5318
117	729,245,12933,19755,662,40724,936,13663,1985,32871,4327,2836,3338,2794
118	1480,16296,14304,17680,2879,1507
119	14911,14451,40071,1597,44093,898,2414,2797,40426,1193,2253
120	80195,19247,25407,2878,1917,30896,106,1435
121	1934,100,1500,45908,104423,2837,14286,16349,1598
122	12976,19511,1184,2322,20305,1332,6639,1657,26897,14668,2323,40982,5304,14682,14726,3445,79977
123	89704,21387,17081,2166,3977,41874,3279,5368,1540,30338,22699,74445
124	21381,58558,18166,1145,51518,9903,77952,576,21380,14254,101534,14667
125	1979,513,2856,1286,1599,14790,16663,70157,2098,12982,44723,1738,5748,27642,33886,45902,19786
126	1323,2149,69017,15817,77991,4146,47152,13179
127	26163,358,26964,359,15499,22277,2523,22525
128	35595,17623,14121,1231,4036,16772,1963,31717
129	18606,3198,6041,1383,13172,5734,24361
130	21014,16438,12161,1718,4485,5789,684,78088
131	24998,246,10053,12627,1295,13952,16405,106140,2138
132	16409,60,2881,20316,1427,16128,14757
133	46147,48996,3920,6387,4984,5591,20171
134	2685,535,15782,4904,2630,5609,8221,35000,13818,15616,21015,5284,302,13822,25280,20898,5170,5281,5226,22255,4990,4987,1447,15503,25111,2647,6325
135	48,22261,22281,19700,20105,6816,15784,5145,13206,20900,25148,13207
136	729,11902,4724,22373,22598,21054,3235,27065
137	18446,23989,4354,588,1156,56420,18865,4361,2386,13224,28457
138	5269,21976,13675,329,2322,3109,18607,1320,9719,676,4524,7990,2199,2357
139	37109,33358,1881,22934,6049,885,25151
140	18,15,2792,6152,4873,12951,33936,17429,2403
141	94669,32,15997,18654,3469,22050,6047,4281,8304
142	1947,17121,817,2529,4725,6430,19705,2758,1388,16131,3199,3350
143	17768,226,3291,3130,17785,1257,26818,718,3327
144	25168,2569,14345,4985,3888,27303,6563,14036,2002
145	1203,16441,17378,86840,33612,4243,1814,13253,20501,10741
146	1116,2959,4701,7584,180,6362,12947,36885,318,7172,24037,473
147	36713,54172,4038,1595,6477,439,2998,2669,222,14926
148	1494,2359,6723,1553,11239,2310,5063,5374,19178,1952,56399,41838
149	25273,5706,3645,21637,4541,1928,3046,53789,1422,54127,41801,5868
150	11445,10150,20081,12401,12031,19232,1436,1454,19235
151	13978,4654,46458,40752,40760,3946,3959
152	20264,51692,37145,51764,16033,51701,935,101913,1393,20277,22949,1299,887,1198,12202,13936,84767,3549,22948,77715,176,2085,1479,9812
153	100586,14423,39635,1277,2633,877,12210,1875,13984,4433,9593,106141,3512,11516
154	40210,10596,379,13989,10726,11993,3744,3279,12221,54590,20336,4264,58503,10597,13991,16395,1129,13973,4224,3471
155	9872,95703,35484,27807,1692,4953,126,89305,13603,1338,44936,44680,621,1153,2019,20897
156	1168,1697,4698,1261,7094,1702,14082,41392,475,8110,5879,398,20279,8137,1377,13496,885,14823,17049,13165,4045
157	2875,12628,2760,26125,21091,14453,24960,14081,3219,37455,31860,3933,1501,1140,3995,44309,17045
158	2166,9540,4586,23877,13830,18436,5364,2142,8068,14508,16115,48326,12629,10708,44025,8318,13933,24558,73161,13262,15580,21003,14052,2704,20258,3350,13249,5276,2765
159	5696,2839,6105,1862,1537,4965,3816,16566,16320,27143,5657,6406,15519,1592,9901,1418,3851,10991,3644,3921,3054,6403,2913,922,8848,16448,836,14088,3029,4025,9514,9185,51698,2792,4141,4011,2538,428,2258,14173,14225,5416,8626,13289,730,1928,5366,11015,4697,5867,95149,12948,37468,5837,5665,25885
160	4048,1936,552,14038,1358,5986,2736,3845,2902,51795,5706,2146,488,5316,5359,1710,4991,1860,4382,6391,5702,1210,2664,3820,14064,3807,3863,1506,5729,15912,1244,6923,5880,908,11300,14041,3285,2678,3198,1171,1666,546,822,3868
161	1873,3388,1965,16287,108,4926,3859,1293,4067,5694,15534,1620,10286,1935,3847,19662,569,2725,11489,5150,5039,19124
162	590,4168,5838,5659,14065,17103,13862,2836,727,14859,5159,592,2882,6699,9963,1182,27303
163	936,3895,5860,4181,4046,7206,5393,525,4843,5385,2817,1374,6791,2289,6569,2646,1752,4632,3961,19226,3103,5348,3849,2120,8943,14121,809,1113,5684,14147,11687,13743,3747,2196,14329,10282,2801,4621,3850,907
164	1154,2096,1092,4142,11055,6479,1184,1325,11854,60,5063,2002,2282,4026,818,16398,1677,241,45548,11023,12922,13741,5143,18588,7054,27021,1650,349,226,276,2793,2490
165	1246,11196,2436,742,736,1098,17715,6409,5832,2747,5921,3975,4002,5625,1769,41791,1548,379,3881,670,10132,1134,6467,2028,14113,5871,4164,3884,13481,2914
166	1833,4177,4195,1728,1248,9508,1190,440,4183,535,5731,5697,5685,17407,331,14156,4866,11650,2763,577,3920,1742,3977,1262,1218,3835,6508,2883,4902,3732,1926,4744,16626,3829,3882,2292,5211,6045,2748,1400,2103,3913,2703,6423,1564,5374,6441,5386,1214
167	1243,584,4179,5833,381,2842,1213,3656,720,1940,247,27097,13456,4565,10862,2917,44937,4036,41970,4685,2701,1142,5022,2724,8096,2696,2428,5673,1166,4303
168	561,2091,1115,1409,896,2136,19233,5390,8072,16279,4171,5106,2211,1143,52460,4211,407,2862,30598
169	26949,5099,739,4961,1108,1352,44093,4924,5772,6469,2683,7960,3737,11607,6756,1544,1349,11492,1469,946,16061,1475,713,5670,3297
170	14249,14256,14946,735,6004,527,7459,1490,4202,245,9594,1196,1090,2761
171	19328,25409,6304,1851,306,3883,734,3183,3135,3199,1985,3805,2863,2915,1989,2836,1548,946,796,3995,4010,1087,3880,724,31900,1488,718,4001,841,3793
172	3285,26716,1091,314,5127,5334,3947,4160,31398,1352,32947,382,1329,3743,19657
173	16402,4031,16565,3981,27807,4038
174	9195,24958,14070,14135,4589,59262,14265,40492,5504,30507
175	37177,26843,14287,20296,742,935,734,2294,13971,28039,20304,37061
176	14485,13842,9775,21020,9365,47603,26897,30329,36383,26549,35518,55102,21473,7776,892
177	37640,77124,33669,73383,53,2181,16156,27960,12878,72986,5249,32373,71525,15657,25902,63643,23237,14797
178	21025,8986,1582,32089,88388,1188,54731,80445,78016,80057,1960
179	33642,3856,14934,64379,1719,41918,10861,79374,33651,76893,33103,14690,19302,22775,73948,73061,14888,19759,14176
180	9987,49424,50885,94811,2096,3350,73268,49217,33560,73761,93676,35549,106142,33543,50882,30294,57002,79222,94560,73039
181	12159,14058,25146,56447,40293,50905,2572,23243,15022,32374,31961,1877,20340
182	40936,37999,46059,39743,55132,35349,13257,106143,20648,33248,651,3831,77800,3843,35195,61003,55495,19820,69864
183	55283,23843,77128,39349,89110,5523,39350,720,19405,93127,53077,40895,3966,68373
184	96738,58035,56063,8601,90547,93688,43063,16744,55288,50924,2632,23229,57888,27485,31983,31470,72673,81020,77293,1405,12221
185	79883,22708,106144,22546,77258,204,75319,35198,24557,21403,23693,106145,8024,49448,1894,42920
186	103491,106146,51151,50977,5009,4028,60444,49262,68683,1409,51081,45963
187	38532,50668,1243,3747,2492,50081,21424,59925
188	189,3991,55160,1124,8974,45085,45084,6273,80777
189	635,1738,57535,10598,7777,1982,35549,8049,16301,14955,5167
190	2074,14969,712,5797,17049,41837,9226,762,1859,15328,41387,221,10136
191	41470,59152,15087,12630,51033,2688,458,4632,1176,1596,913,4677,35064,3752
192	833,5523,2185,1507,5773,11774,957,2718,1808,10664,20399,70173,1713,12487,11760,9591,11651,51034
193	1718,26902,23845,11253,55282,5222,763,803,19796,37254,40730,3388,3049,3744,11192,5053,1073,1721,42640,4866,1567,1267,5161,5255,9004
194	37251,260,15614,55069,3036,3975,1781,10728
195	39638,39662,23932,7960,11347,247,43566,45449,3826,52291,1621,43572,39201,55009,24495,55802
196	6152,5008,43232,95,12591,43389,40389,31955,105192,35059,5249,1233,5254,12177,1528,41505
197	4850,28349,3860,5384,60334,1363,53729,1193,24417,33260
198	4024,1406,106147,39226,77700,4440,27488,11632,10530,618,40894,65125,7435,1538,13425,32,40895
199	9235,8925,12583,5037,7391,15782,80456,742,5996,1894,59417,6351,42699,8239,79324
200	26003,55211,39,11067,9394,3697,22481,24757,22388,23106,24749,37274
201	24755,10194,24765,19673,27461,20227,1959,266,4035
202	3045,23088,77448,81415,37469,53755,3334,1222,2630,2073
203	58177,2697,5244,5245,3732,76042,1717,6804,68670,55023,1032,1035
204	1045,1046,6820,54986,1036,1047,4603,1042,19829,629,980,33258,90007,5876,1334,628,1052
205	1271,5364,10281,9279,16132,7394,1057,6825,17596,51800,7293,1061,7395
206	13025,1059,1060,6944,17103,27228,12060,92917,1058,9403
207	50293,24643,838,9243,878,3061,19836,24418,1247,7288,24633,74356
208	25271,1309,883,3283,15802,1497,1986,41766,6807,11441,5359,44342,5293,39451,4782,57448,74887,566
209	1611,47174,1055,1064,9404,26794,1065,17301,1066,1067,1069,1068,10155
210	22575,153,4687,2031,44343,3348,2260,21047
211	58646,12118,2920,1319,36860,5002,13100
212	19666,5910,6828,11442,19307,106148,33327,33330,74351,85745,11178
213	6830,2784,5363,4273,5162,10562,5062,28090,4381,1557,2728,577,3901,1383,18478,35063,736,5724,4211,5774,1885,5190,884,1137,4055,1469
214	2734,1500,6987,2166,1461,6451,5287,1312,2226,20364,3880,1384,5073,1412,1349,16489,15572,8101,1293,1432,1094,8872,208,2961,684
215	2690,579,1779,17602,85168,1123,13855,220,2923,1118,1516,3756,3338,5840,14559,1719,2760,4937,155,9716,5771,5594,5625,29153,1491,2780,2171,1210,3524,7523,3320,1088,1858,1328,1192,595,7880,3980,20,1526,448,337,1975,855
216	8790,2793,1956,503,8858,44,4525,22146,2546,21320,4020,19600,10106,4368,3363,10885,8178,7218,2748,3739,2645,2247,2670,2547,2663,2240,486,2298,10328,546,612,2711,2819,2583,168,377,2535,10316
217	45604,3360,10192,8912,3346,2252,1177,2582,2343,1393,98,1870,1340,2312,2212,2167,15195,1869,10909,16361,5761,1781,3199,1560
218	4929,16539,3978,1967,218,426,4041,4042,15831,3842,314,5865,1915,1918,5131,1637,13265,3510,64,877,3857,3860,3833,728,2053,3825,9505,392,3867,3849,9302,5601,93130,534,5621,3852,3873,3875,4442,6338,2856,5687,3036,2634,2828
219	393,3832,2805,1302,556,5056,34818,199,581,3872,3831,3862,1841,5616,5909,9509,10739,6772,347,339,3706,2740,51648,2490,103377,306,1712,10972,3838,121,333,10630,3525,1875,3135,3870,4860,16610,3303,5955,5603,1924,3869,13690
220	382,4526,3920,662,2357,7512,74291,8706,75982,1282,82214,21892,2317,1733,9800,3795,8097,5628,5345,5718,3801,7190,4513,3275,2366
221	2678,57,724,2876,3839,2134,2821,265,2424,2839,1776,1399,359,2299,741,3010,10616,370,2913,1982,1327,1329,11595,3975,3183,10541,10357,37258,5890,3344,2066,106149,3582,12217,1171,6030,18284,404,3806,6558
222	6343,2361,3647,5622,1096,5672,3198,5605,4944,9719,1884,1983,10673,5366,5130,2315,2428,6572,36027,2316,5191,78212,4031,4858,5631,6538,5695,1873,4004,6742,6352,3709,1833,1243,6515,3979,5673,5055,6579,4681,12550,18584,1297,889,5716,4268,1769,1908,38,3244,2777,1337,3326,247,3325,712,4155
223	1244,1948,51274,1134,740,2881,2029,253,4029,71861,16934,7211,4389,2569,2432,842,1672,60
224	5627,706,5223,6344,3253,4419,16476,5359,30288,43574,302
225	36451,61261,16677,34248,8148,6085,1890,1798,3035,4034,2880,7281,6081,5872,8113,6849,9963,2688
226	2146,33474,3837,21844,16664,65807,43579,5150,2345,1731,705,1459,5799,5018,1390,3749,36457,112,2699,4008,6313,3822,3859,1202,3871,3874,2475,3792,1359,1656,2024,1442,1865,6347,4001,607,3291,5609,3982,3793,2604,3265,5302,4699,9557,2157,4451,10204
227	8886,6383,751,473,580,3813,1966,3805,3802,2026,6390,106150,3745,3798,13801,54038
228	53898,89077,4000,6120,1352,1471,3800,3420,2362,3532,9224,3656,34296,5954,16652,3743,8055
229	1795,7194,43446,16016,30284,449,8123,2915,841,3986,1303,5668,10943,73,9862,2737
230	5260,13030,46902,60579,1530,4196,12195,6503,764,371,13341,16709,54086,19192,26740,2433,3311,10767,6735,260,1507,5348,7391,2853,2841,5642,11632,3024
231	1480,4325,28628,3659,5103,13224,13033,5230,28621,1874,2258,654,4030
232	6462,7010,11269,48939,28619,1552,20737,2003,34485,53114,1167
233	4892,4448,2950,31978,1404,2761,723,8057,34490,5022,16766,28648
234	51297,15189,59410,46917,59883,1786,444,1261,4037,1113,22952,16674,1832,4035,1612,1318,9144
235	3333,4032,4027,250,2570,5252,1398,37148,1742,1550,5544,14202,19962,936,8950,4047,5364,913,5007,5907,14181,14121,9761,12891,13347,18542,75916
236	14695,18579,15226,5559,4447,1154,5051,6423,8131,15318,51651,12878,72778,1594,1989,1455
237	7957,20843,2735,79700,4316,3323,5012,5289,18511,4354,5010,7452,5144,9701,10625,1825
238	3071,19661,4925,14473,13289,4680,1532
239	51050,5099,2796,5270,13915,4949,25170,13252,13126,95413,13091
240	16053,89268,15456,24216,2758,2797,5091,23,5308
241	4019,5719,3169,5127,3186,36185,1792,15499,84856,3353,5287,5212,5696,5000
242	15935,15937,43637,5260,1651,3881,208,878,2939
243	2163,22726,3860,1363,12035,35226,5384,1073,30926,509,15581,44294,2162,2237,2244,1818,15573,20127,4243,33,31,23,21438,5565,23601,456,3280,7176,43627,21097,37473
244	89823,164,297,1584,20900,9903,100212,57223,87926,222,4793,34192,2935,5244,25,51801,2075,8521,9164,7828,16070,5971,2718,2644,5927,5975,3503,6820,3962,4653,1685,4475,5290,5233,2074,14088,16,1356,3064,5445,8285
245	4160,28,2230,742,5245,162,3521,5112,14850,19550,60393,8807,3043,30923
246	26524,3017,3698,49186,1401,9105,14661,37810
247	26378,54403,13787,48441,25930,742,1070,1175,570,576,561,19183,16351,21191
248	15209,23892,28414,23112,1138,3217,14572,1172,5719,5313,1533
249	3453,8840,16488,18097,23509,52561,5792,1362,1348,5271,2755
250	1383,12972,16533,32511,1435,1459,7383,24440,5068,2794
251	503,4327,44703,547,500,18164,1437,19200,2852
252	9295,16464,19736,32438,6061,13206,14073,13691,22540,10504,10599,4390,40913,2400,1561,8783,8091,2580,4109,23324,20525,24589,24408,36813,2764,3266,142,1465,193,8344,3701,12631,1333,24249,24318,31643,9861,2444,54468,692,2224,8393,7625,8278,2531,9376,20955,22242,12632,3555,3310,8597,3683,10434,1458,12980
253	3503,3482,9687,10231,221,8896,54083,3363,10613,7542,2911,3569,5008,3490,3573,6052,6053,590,2477,3304,107,4349,3083,15195,31297,5129,1282,2427,5557,2343,3600,1841,10294,9679,3338,20946,751,7228,7258,676,1153,11675,222
254	3288,23314,2369,102449,6679,6848,2974,10852,1386,7840,12175,4083,36810,119,180,14,7804,179,97,366,6054,17851,2348,3082
255	2351,3628,17634,13516,1838,3606,169,24321,2347,20513,55687,6072,80264,81459,9533,3639,8240,3484,24303,31248,79951,3654,2284,2215,24706,517,17693,3476
256	2199,3279,5425,671,2355,24368,3506,24410,82770,35422,2523,20520,2610,24380,76366,26886,31260,137,288,2481,2729,1493,2262,57996,3435,58834,2269,24403,3488,4272,3405,23943,56180,3618,1453,455,10042,8913,3436,4923,10438,11828
257	30587,24468,4890,16511,900,3997,254,2736,20106,139,24533,24659,1485,6919,14404,3560,8265,24481,6742,1845,2655,13375
258	7044,2216,2172,3607,8179,3605,13222,90865,2064,3602,1543,808,13349,25099
259	2428,20514,2978,26801,2208,4897,1125,10260,189,31288,24388,714
260	2665,18909,24289,10446,4044,31647,4281,14382,2309
261	20517,1280,1862,26895,1178,70193,3472,3084,18737
262	61,16497,31406,12633,2529,7235,5613,17695,31656
263	13653,31648,1489,1520,45811,1724
264	31686,2568,817,2420,20761,17289,18654,24226,16003
265	15997,46543,21058,20528,84685,226,1198,592
266	126,33989,24453,3367,14097,10549,4530
267	1884,71813,18838,24381,18911,2746,6694,2986,12634
268	5251,9268,14757,54481,5892,13327,1142
269	4998,5754,18942,6522,18953,31156,31897
270	2286,76166,1126,4515,2202,1503,19197,84962,6733
271	77690,14473,2313,18824,32385,3426,3380,54153,8978,1618,4649,7587,11204,2923,4800
272	15769,72470,21744,24387,31118,7841,12122,3528,1718,7497,4561
273	5776,1266,32864,24259,4340,12948
274	86261,9682,9742,11148,15542,18856,2333,5989
275	4817,1425,31885,17300,3693,22295,80445,72065,9140
276	13224,3479,18003,39141,1833,51696,8384,1926,8490
277	6250,24436,21235,15799,8385,149,26751,18598,8641,15782
278	3262,24353,133,10317,20494,1807,18950,17429
279	75947,73275,8302,14183,10158,1631,1559
280	1268,73,15223,12956,10493,1398,5739,43558,13711,2478
281	496,106151,8475,44344,3610,77,10731,22888,8241
282	2608,17834,9351,9,31771,17588,9320
